time_3,time_6,time_9,time_12,time_16,time_32,time_64,time_128
0.850909090909091,0.8317432784041631,0.06284658040665435,0.7747502270663034,0.7925989672977625,0.7297077922077922,0.6019047619047619,0.5467497773820125
0.8061041292639138,0.7963125548726954,0.059534883720930236,0.7479526842584168,0.777972027972028,0.6958677685950413,0.5142314990512334,0.534452296819788
0.7389801210025929,0.7942708333333334,0.05360281195079086,0.7121478873239436,0.7225,0.6231546231546231,0.5219730941704036,0.47619047619047616
0.816,0.8090107737512243,0.058091286307053944,0.7693856998992951,0.7887596899224806,0.6963302752293578,0.5865070729053319,0.5552353506243997
0.8778280542986425,0.8504366812227074,0.06307339449541284,0.860981308411215,0.855039637599094,0.8087248322147651,0.6447688564476886,0.5980176211453745
0.8586448598130841,0.7959830866807611,0.0572737686139748,0.7938144329896907,0.7958963282937365,0.6995926680244399,0.6443361753958587,0.5571120689655172
0.8723958333333334,0.8292682926829268,0.07107231920199501,0.7837837837837838,0.7751479289940828,0.6742919389978214,0.6387362637362637,0.5755395683453237
0.84251968503937,0.8445859872611465,0.0743073047858942,0.7473958333333334,0.79296875,0.6705069124423964,0.5234270414993306,0.5076741440377804
0.8717579250720461,0.7387706855791962,0.06336088154269973,0.762619372442019,0.7261410788381742,0.7328859060402685,0.5583456425406204,0.5317769130998703
0.8868217054263566,0.6537610619469026,0.06811145510835913,0.7574468085106383,0.7957317073170732,0.7460992907801418,0.5984375,0.5392953929539296
0.8227848101265823,0.7585714285714286,0.06677265500794913,0.7598116169544741,0.6655948553054662,0.7402190923317684,0.5169628432956381,0.536697247706422
0.8380634390651085,0.7390599675850892,0.05342237061769616,0.4251412429378531,0.6237458193979933,0.7380560131795717,0.48983050847457626,0.5147540983606558
0.8431734317343174,0.6974358974358974,0.053231939163498096,0.44022770398481975,0.6040515653775322,0.6900369003690037,0.4780114722753346,0.44223826714801445
0.8285714285714286,0.7309322033898306,0.04597701149425287,0.3956043956043956,0.5924276169265034,0.5809128630705395,0.46621621621621623,0.398
0.755859375,0.695364238410596,0.024886877828054297,0.38031319910514544,0.5515695067264574,0.5541125541125541,0.47058823529411764,0.3448905109489051
0.5703971119133574,0.6422222222222222,0.035623409669211195,0.27204030226700254,0.5472154963680388,0.5340659340659341,0.48984771573604063,0.36489151873767256
0.7161803713527851,0.7807807807807807,0.053691275167785234,0.37254901960784315,0.6857142857142857,0.6996996996996997,0.5953947368421053,0.48704663212435234
0.6049382716049383,0.7751677852348994,0.03333333333333333,0.5483870967741935,0.7148014440433214,0.6966666666666667,0.5830258302583026,0.550314465408805
0.5549597855227882,0.7941176470588235,0.036036036036036036,0.48214285714285715,0.6956521739130435,0.6692015209125475,0.41363636363636364,0.6176470588235294
0.641566265060241,0.25,0.04,0.49783549783549785,0.6523605150214592,0.3953488372093023,0.12946428571428573,0.5643153526970954
0.8221153846153846,0.4117647058823529,0.10606060606060606,0.23414634146341465,0.698019801980198,0.3173277661795407,0.07575757575757576,0.5754716981132075
0.5816326530612245,0.2413793103448276,0.23958333333333334,0.0,0.0,0.0911214953271028,0.0,0.28448275862068967
